,km_driven,Chevrolet,Expensive,Ford,Honda,Hyundai,Mahindra,Maruti,Renault,Skoda,Tata,Toyota,Volkswagen,selling_price,fuel_Diesel,fuel_LPG,fuel_Petrol,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
3511,125000,False,False,False,False,False,False,True,False,False,False,False,False,450000,False,False,True,False,False,False,False
3512,90000,False,False,False,False,True,False,False,False,False,False,False,False,325000,False,False,True,False,False,False,True
3513,120000,False,True,False,False,False,False,False,False,False,False,False,False,525000,True,False,False,False,False,False,False
3514,70000,False,True,False,False,False,False,False,False,False,False,False,False,265000,False,False,True,False,False,False,False
3515,68089,False,False,False,False,False,False,False,False,False,False,True,False,100000,False,False,True,False,True,False,False
3516,120000,False,False,False,False,False,False,True,False,False,False,False,False,2711000,True,False,False,False,False,False,False
3517,2000,False,False,False,False,True,False,False,False,False,False,False,False,5150000,False,False,True,False,False,False,False
3518,120000,False,False,False,False,False,False,False,False,False,True,False,False,3200000,True,False,False,False,False,False,False
3519,80000,False,False,False,False,True,False,False,False,False,False,False,False,503000,True,False,False,False,False,False,False
3520,120000,False,False,False,False,False,False,True,False,False,False,False,False,3800000,True,False,False,False,False,False,False
3521,120000,False,False,False,False,False,False,True,False,False,False,False,False,2000000,False,False,True,False,False,False,False
3522,91400,False,True,False,False,False,False,False,False,False,False,False,False,225000,False,False,True,False,False,False,False
3523,100000,False,False,False,False,False,False,False,False,False,False,True,False,740000,True,False,False,False,False,False,False
3524,40000,False,False,False,False,True,False,False,False,False,False,False,False,550000,False,False,True,False,False,False,False
3525,80000,False,False,False,False,False,False,False,False,False,True,False,False,750000,True,False,False,False,True,False,False
3526,218463,False,False,False,True,False,False,False,False,False,False,False,False,650000,False,False,True,False,False,False,False
3527,40000,False,False,False,False,False,False,False,False,False,False,True,False,625000,False,False,True,False,False,False,False
3528,7032,False,False,False,True,False,False,False,False,False,False,False,False,600000,False,False,True,False,False,False,False
3529,50000,False,False,False,False,True,False,False,False,False,False,False,False,450000,True,False,False,False,False,False,False
3530,145000,False,False,False,False,True,False,False,False,False,False,False,False,5400000,True,False,False,False,False,False,False
3531,80000,False,False,False,False,False,False,False,False,False,True,False,False,5500000,True,False,False,False,False,False,False
3532,70195,False,False,False,False,False,False,True,False,False,False,False,False,779000,False,False,True,False,False,False,False
3533,70000,False,False,False,False,False,False,False,False,False,False,True,False,645000,False,False,True,False,False,False,False
3534,25538,False,False,False,False,False,False,False,False,False,False,True,False,2475000,True,False,False,False,False,False,False
3535,80000,True,False,False,False,False,False,False,False,False,False,False,False,400000,True,False,False,False,False,False,False
3536,160000,False,False,False,False,True,False,False,False,False,False,False,False,345000,True,False,False,False,False,False,False
3537,35000,False,False,False,False,False,False,True,False,False,False,False,False,850000,True,False,False,False,True,False,False
3538,60000,True,False,False,False,False,False,False,False,False,False,False,False,620000,False,False,True,False,False,False,False
3539,25339,False,False,False,False,False,False,True,False,False,False,False,False,700000,False,False,True,False,True,False,False
3540,120000,False,False,False,False,False,False,False,False,False,False,True,False,200000,True,False,False,False,False,False,False
3541,46000,False,True,False,False,False,False,False,False,False,False,False,False,660000,True,False,False,False,False,False,False
3542,10000,False,False,False,False,True,False,False,False,False,False,False,False,1700000,True,False,False,False,False,False,False
3543,70000,False,False,False,False,False,False,False,False,False,False,True,False,90000,True,False,False,False,True,False,False
3544,28050,False,False,False,False,False,False,True,False,False,False,False,False,1050000,True,False,False,False,True,False,False
3545,50000,False,False,False,False,True,False,False,False,False,False,False,False,160000,False,False,True,False,True,False,False
3546,50000,False,False,False,False,False,False,False,False,False,True,False,False,150000,False,False,True,False,False,False,True
3547,110000,False,False,False,False,False,True,False,False,False,False,False,False,200000,False,False,True,False,False,False,False
3548,60000,False,False,False,False,False,True,False,False,False,False,False,False,365000,True,False,False,False,True,False,False
3549,90000,False,False,False,False,False,False,False,False,False,False,True,False,140000,False,False,True,False,True,False,False
3550,38817,False,False,False,False,False,False,True,False,False,False,False,False,360000,True,False,False,False,False,False,False
3551,68000,False,False,True,False,False,False,False,False,False,False,False,False,200000,False,False,True,False,True,False,False
3552,25000,False,False,False,False,False,False,False,True,False,False,False,False,250000,True,False,False,False,True,False,False
3553,58400,False,False,False,False,False,False,True,False,False,False,False,False,229999,True,False,False,False,True,False,False
3554,20000,False,True,False,False,False,False,False,False,False,False,False,False,320000,True,False,False,False,True,False,False
3555,110000,False,False,False,False,False,False,False,False,False,True,False,False,85000,False,False,True,False,False,False,True
3556,5000,False,False,False,False,False,False,True,False,False,False,False,False,1200000,False,False,True,False,False,False,False
3557,31000,False,False,False,False,True,False,False,False,False,False,False,False,740000,False,False,True,False,False,False,False
3558,100000,False,False,False,False,False,True,False,False,False,False,False,False,345000,True,False,False,False,False,False,False
3559,20000,False,False,False,False,False,False,False,False,False,False,True,False,570000,False,False,True,False,True,False,False
3560,41000,False,False,False,False,True,False,False,False,False,False,False,False,490000,False,False,True,False,False,False,False
3561,60000,False,False,False,False,False,False,False,False,False,False,False,True,250000,True,False,False,False,False,False,False
3562,70000,False,False,False,False,True,False,False,False,False,False,False,False,430000,False,False,True,False,False,False,False
3563,70000,False,False,False,False,True,False,False,False,False,False,False,False,225000,False,False,True,False,False,False,False
